title,price,info,composition,usage,precautions,brand,image,description,url,limpiar,tratar,proteger,composition_list,composition_list_standard,id
protector eucerin sensitive protect fps 50+,s/ 172.90,"['protector solar para niños.', 'para la piel sensible de los niños.', 'protección uva y uvb', 'nsoc47444-12co']","aqua, alcohol denat, butylene glycol dicaprylate/dicaprate, butyl methoxydibenzoylmethane, bis-ethylhexyloxy-phenol methoxyphenyl triazine, ethylhexyl triazone, c12-15 alkyl benzoate, caprylic/capric triglyceride, dibutyl adipate, diisostearoyl polyglyceryl-3 dimer dilinoleate, diethylamino hydroxybenzoyl hexyl benzoate, phenylbenzimidazole sulfonic acid, copernicia cerifera cera, hydrogenated rapeseed oil, glycerin, glycyrrhetinic acid, glycyrrhiza inflata root extract, sucrose polystearate, sodium stearoyl glutamate, hydrogenated polyisobutene, xanthan gum, sodium hydroxide, sodium chloride, trisodium edta, caprylyl glycol, hydroxyacetophenone, phenoxyethanol","aplicar generosamente al menos 30 minutos antes de la exposición solar y volver a aplicar con frecuencia, especialmente después de nadar, secarse con toalla o transpirar, para mantener la protección original.","• uso externo, protección uva y uvb• no aplicar directamente en el rostro.• la sobreexposición al sol es una seria amenaza para la salud.• mantenga a los bebés y niños pequeños fuera de la luz solar directa • no se exponga demasiado tiempo al sol, incluso cuando use un protector solar no constituye 100% protección • use ropa protectora y protector solar en áreas no protegidas del sol.• debido al ingrediente activo, la ropa puede mancharse ligeramente de amarillo • evite el contacto directo con la ropa y superficies hasta que el protector solar se haya absorbido para evitar manchas.• si observa alguna reacción desfavorable irritación o salpullido suspenda su uso, si persiste consulte al médico.• evite el contacto con los ojos o piel irritada puede causar irritación.• ayuda a prevenir las quemaduras solares. • mantener alejado del alcance de los niños. • este producto no ofrece ninguna protección contra la insolación. • este producto no está formulado para su uso en niños.• no usar en menores de 6 meses.• aplicar al aire libre o en ambientes ventilados.",eucerin,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/067679L.jpg,"protector solar para niños eucerin sensitive protect fps 50+, protege la piel de los niños de las quemaduras solares y los daños del sol.",https://inkafarma.pe/producto/protector-solar-para-ninos-eucerin-sensitive-prote/067679,False,False,True,"['aqua', 'alcohol denat', 'butylene glycol dicaprylate/dicaprate', 'butyl methoxydibenzoylmethane', 'bis-ethylhexyloxy-phenol methoxyphenyl triazine', 'ethylhexyl triazone', 'c12-15 alkyl benzoate', 'caprylic/capric triglyceride', 'dibutyl adipate', 'diisostearoyl polyglyceryl-3 dimer dilinoleate', 'diethylamino hydroxybenzoyl hexyl benzoate', 'phenylbenzimidazole sulfonic acid', 'copernicia cerifera cera', 'hydrogenated rapeseed oil', 'glycerin', 'glycyrrhetinic acid', 'glycyrrhiza inflata root extract', 'sucrose polystearate', 'sodium stearoyl glutamate', 'hydrogenated polyisobutene', 'xanthan gum', 'sodium hydroxide', 'sodium chloride', 'trisodium edta', 'caprylyl glycol', 'hydroxyacetophenone', 'phenoxyethanol']","['ácido fenilbenzimidazol sulfónico', 'poliestearato de sacarosa', 'capriloil glicol', 'edta trisódico', 'bemotrizinol', 'alcohol denaturado', 'benzoato de alquilo C12-15', 'fenoxietanol', 'hidróxido de sodio', 'triglicérido caprílico/cáprico', 'adipato de dibutilo', 'cera de copernicia cerifera', 'triazona de etilhexilo', 'cloruro de sodio', 'ácido glicirretínico', 'dilinoleato de diisostearoil poliglicerilo-3', 'extracto de raíz de glycyrrhiza inflata', 'aceite de semilla de colza hidrogenado', 'goma xantana', 'poliisobuteno hidrogenado', 'estearoil glutamato de sodio', 'glicerina', 'agua', 'hexil benzoato de diethylamino hidroxybenzoyl', 'avobenzona', 'hidroxiacetofenona', 'butilenglicol']",P0128
protector solar vichy capital soleil age con color,s/ 131.90,"['water fluid con color ultraligero.', 'alta protección frente a los rayos uvb y uva.', 'muy alta resistencia al agua, sudor y arena.', 'nsoc10874-21co']","sistema filtrante netlock, filtros minerales, 4% péptidos, 2% niacinamida, 10% agua volcánica de vichy, 0,1% fracciones probióticas","aplicar todos los días como último paso de la rutina de cuidado de la piel. toma de 5 a 6 dosificaciones. aplícalo en el rostro, con movimientos hacia arriba. incluso en el contorno de los ojos y en el cuello. renovar con frecuencia y generosamente.","la sobreexposicion al sol es  un peligro para la salud. no permanezca demasiado tiempo al sol incluso si usted utiliza un producto de proteccion solar, ya que no protege al 100% ni contra la insolación. niños y bebes; no se recomienda la exposicion directamente al sol. para menores de 6 (seis)meses, consultar al médico.",vichy,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/067301L.jpg,"protector solar vichy capital soleil uv age daily con color spf 50+ proporciona protección muy alta frente a los rayos uva, uvb y la luz visible.",https://inkafarma.pe/producto/protector-vichy-capital-soleil-uv-age-daily-color/067301,False,False,True,"['sistema filtrante netlock', 'filtros minerales', 'péptidos', 'niacinamida', 'agua volcánica de vichy', '0', 'fracciones probióticas']","['niacinamida', 'agua', 'péptidos', 'fracciones probióticas']",P0129
fotoprotector heliocare 360° mineral tolerance,s/ 139.90,['r.s: nsoc66737-24pe'],"fernblock®,, filtros 100% minerales, glicosilasa, physavie, otz 10, melanina biomimética","agitar antes de usar. aplicar de forma generosa y uniforme antes de la exposición solar. reaplicar frecuentemente, especialmente tras baños prolongados o sudoración excesiva","uso externo. evitar el contacto directo con ojos y mucosas. evitar la exposición prolongada al sol durante las horas de más intensidad. utilizar ropa, gorro y gafas de sol para protegerse. no exponer a bebés y niños pequeños directamente al sol.",heliocare,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/073890L.jpg,fotoprotector facial heliocare 360° mineral tolerance fluid para piel sensible spf 50. con textura ligera y acabado invisible.,https://inkafarma.pe/producto/fotoprotector-facial-heliocare-fluid-piel-sensible/073890,False,False,True,"['fernblock®', '', 'filtros  minerales', 'glicosilasa', 'physavie', 'otz 10', 'melanina biomimética']","['melanina biomimética', 'glicosilasa', 'OTZ 10']",P0130
bálsamo para piel sensible eucerin da control - inkafarma,s/ 182.90,"['bálsamo corporal de textura ligera de uso diário', 'formulado especialmente para suavizar e hidratar intensamente la piel irritada y con picor', 'enriquecido con ceramidas, omega 3 y 6, manteca de karité y licochalcona a', 'fortalece la barrera de la piel y alivia la sequedad y el picor', 'se recomienda usar díariamente', 'nsoc97024-19co']","aqua, glycerin, butyrospermum parkii butter, octyldodecanol, caprylic-capric-triglyceride, vitis vinifera seed oil, distarch phosphate, glyceryl stearate se, cetearyl alcohol, oenothera biennis oil, glycyrrhiza inflata root extract, ceramide np, tocopherol, sodium pca, glycine, arginine hcl, carbomer, citric acid, ethylhexylglycerin, sodium cetearyl sulfate, sodium citrate, caprylyl glycol, sodium hydroxide, ascorbyl palmitate, trisodium edta, phenoxyethanol, sodium benzoate","aplicar una o dos veces por día, o cuantas veces sea necesario.",uso externo. mantener fuera del alcance de los niños. si observa alguna reacción desfavorable suspenda su uso. en caso que persista consulte con su médico. evite el contacto con los ojos . producto cosmético sin acción terapéutica. no almacenar a más de 25°c.,eucerin,,,https://inkafarma.pe/producto/balsamo-para-piel-sensible-eucerin-da-control/074809,False,True,False,"['aqua', 'glycerin', 'butyrospermum parkii butter', 'octyldodecanol', 'caprylic-capric-triglyceride', 'vitis vinifera seed oil', 'distarch phosphate', 'glyceryl stearate se', 'cetearyl alcohol', 'oenothera biennis oil', 'glycyrrhiza inflata root extract', 'ceramide np', 'tocopherol', 'sodium pca', 'glycine', 'arginine hcl', 'carbomer', 'citric acid', 'ethylhexylglycerin', 'sodium cetearyl sulfate', 'sodium citrate', 'caprylyl glycol', 'sodium hydroxide', 'ascorbyl palmitate', 'trisodium edta', 'phenoxyethanol', 'sodium benzoate']","['capriloil glicol', 'PCA de sodio', 'edta trisódico', 'alcohol ceteárico', 'fenoxietanol', 'hidróxido de sodio', 'triglicérido caprílico/cáprico', 'ácido cítrico', 'carbómero', 'clorhidrato de arginina', 'palmitato de ascorbilo', 'tocoferol', 'glicina', 'fosfato de distarch', 'sulfato de ceteárico de sodio', 'extracto de raíz de glycyrrhiza inflata', 'aceite de semilla de vitis vinifera', 'aceite de onagra', 'manteca de karité', 'ceramida', 'benzoato de sodio', 'glicerina', 'octildodecanol', 'agua', 'estearato de glicerilo SE', 'citrato de sodio']",P0131
gel limpiador concentrado eucerin dermopure,s/ 80.90,"['limpieza profunda: gel limpiador concentrado para uso diario.', 'piel sin imperfecciones: reduce imperfecciones y manchas post-imperfecciones.', 'matificante: controla el brillo de la piel.', 'ideal para pieles grasas: formulado para pieles grasas y con tendencia a imperfecciones.']","aqua, coco-glucoside, ácido salicílico, glycerin, sodium laureth sulfate, xanthan gum, peg-8, alcohol denat., glycolic acid, gluconolactone, phenoxyethanol, trisodium ethylenediamine disuccinate, citric acid, sodium hydroxide, parfum","• utiliza el gel limpiador concentrado como primer paso de tu rutina • aplícalo dos veces al día, por la mañana y por la noche • combina el producto en las manos con agua tibia para crear una suave espuma • aplícalo sobre el rostro o el cuerpo húmedos, evitando el contacto con los ojos • lavar con abundante agua • aplicar a continuación un producto de cuidado adecuado. recomendamos eucerin dermopure triple effect serumconsejo para la piel: sigue la regla de los 60 segundos para conseguir una piel más limpia.","uso externo. mantener fuera del alcance de los niños. si observa alguna reacción desfavorable, suspenda su uso; si persiste consulte a su médico. evite el contacto con los ojos.",eucerin,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/071188L.jpg,gel limpiador concentrado eucerin dermopure triple effect. brinda una limpieza profunda para pieles grasas y con tendencia a imperfecciones.,https://inkafarma.pe/producto/gel-limpiador-eucerin-dermopure-triple-effect/071188,True,False,False,"['aqua', 'coco-glucoside', 'ácido salicílico', 'glycerin', 'sodium laureth sulfate', 'xanthan gum', 'peg-8', 'alcohol denat.', 'glycolic acid', 'gluconolactone', 'phenoxyethanol', 'trisodium ethylenediamine disuccinate', 'citric acid', 'sodium hydroxide', 'parfum']","['laureth sulfato de sodio', 'gluconolactona', 'coco-glucósido', 'peg-8', 'ácido cítrico', 'ácido salicílico', 'disuccinato de etilendiamina trisódico', 'glicerina', 'ácido glicólico', 'agua', 'alcohol denaturado', 'fragancia', 'fenoxietanol', 'hidróxido de sodio', 'goma xantana']",P0132
crema para piel sensible bioderma sensibio ar+ - inkafarma,s/ 116.90,"['alivia las sensaciones desagradables', 'previene y reduce la intensidad del enrojecimiento', 'calma', 'hidrata', 'tolerancia muy buena', 'no comedogénico', 'excelente base de maquillaje', 'sin perfume', 'reduce las tonalidades rojizas y los vasos sanguineos visibles', 'fortalece la funcion de la barrera cutánea']","agua/water/eau, glycerin, c15-19 alkane c10-18 triglycerides, dipropylene glycol, glyceryl stearate citrate, helianthus annuus (sunflower seed wax, pentylene glycol, squalane, sucrose stearate, corn starch modified, cocos nucifer a (coçonut) oil, maltooligosyl glucoside, glycery",aplique mañana y noche los 7 días de la semana sobre la piel previamente lavada.,,bioderma,,,https://inkafarma.pe/producto/crema-para-piel-sensible-bioderma-sensibio-ar%2b/074699,False,True,False,"['agua/water/eau', 'glycerin', 'c15-19 alkane c10-18 triglycerides', 'dipropylene glycol', 'glyceryl stearate citrate', 'helianthus annuus (sunflower seed wax', 'pentylene glycol', 'squalane', 'sucrose stearate', 'corn starch modified', 'cocos nucifer a (coçonut) oil', 'maltooligosyl glucoside', 'glycery']","['glicerol', 'pentilenglicol', 'escualano', 'estearato de sacarosa', 'aceite de coco', 'almidón de maíz modificado', 'glicerina', 'agua', 'glucósido de maltooligosilo', 'citrato de estearato de glicerilo', 'triglicéridos de alcano C15-19 C10-18', 'cera de semilla de Helianthus annuus', 'dipropilenglicol']",P0133
protector solar eucerin kids sensitive protect seco,s/ 169.90,"['protector solar facial y corporal gel-crema.', 'para la piel sensible de niños y bebés a partir de los 3 meses.', 'protección solar muy alta.', 'con advanced spectral technology.', 'nsoc47440-12co']","aqua, alcohol denat., butylene glycol dicaprylate/dicaprate, butyl methoxydibenzoylmethane, bis-ethylhexyloxyphenol methoxyphenyl triazine, c12-15 alkyl benzoate, distarch phosphate, ethylhexyl triazone, dibutyl adipate, glyceryl stearate citrate, hydrogenated coco-glycerides, myristyl myristate, dicaprylyl carbonate, diethylamino hydroxybenzoyl hexyl benzoate,phenylbenzimidazole sulfonic acid, diethylhexyl butamido triazone, hydrogenated rapeseed oil, copernicia cerifera cera, glycerin, glycyrrhetinic acid, glycyrrhiza inflata root extract, tocopherol, xanthan gum, c18-38 alkyl hydroxystearoyl stearate, cetyl palmitate, silica dimethyl silylate, sodium hydroxide, caprylyl glycol, hydroxyacetophenone, trisodium edta, phenoxyethanol","aplicar generosamente sobre la piel antes de la exposición solar, reaplicar con frecuencia especialmente después de nadar, bañarse, transpirar o secarse para mantener la protección.","uso externo. protección contra uva/uvb. reducir la cantidad recomendada disminuirá significativamente el nivel de protección. la sobreexposición al sol es una seria amenaza para la salud. mantenga a bebés y niños pequeños fuera de la luz solar directa. no se exponga demasiado tiempo al sol, incluso cuando use un protector solar. use ropa protectora y protector solar en áreas expuestas al sol. evite el contacto directo con la ropa y superficies hasta que el protector solar se haya absorbido para evitar manchas. si observa una reacción desfavorable, signos de irritación o salpullido, suspenda su uso, si persiste consulte a su médico. evite el contacto con los ojos o piel irritada, puede causar irritación. ayuda a prevenir las quemaduras solares. ofrece muy alta protección contra las quemaduras solares. mantener fuera del alcance de los niños. este producto no constituye una protección solar al 100%, ni contra la insolación. no usar en menores de 6 meses, para niños menores de 6 meses consultar con su médico. mantener alejado del sol y no exponer el producto a temperaturas superiores a los 25°c.",eucerin,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/070076L.jpg,protector solar eucerin kids sensitive protect toque seco fps50+. fotoprotector para niños y bebés a partir de los 3 meses de edad.,https://inkafarma.pe/producto/protector-solar-ninos-eucerin-sensitive-protect/070076,False,False,True,"['aqua', 'alcohol denat.', 'butylene glycol dicaprylate/dicaprate', 'butyl methoxydibenzoylmethane', 'bis-ethylhexyloxyphenol methoxyphenyl triazine', 'c12-15 alkyl benzoate', 'distarch phosphate', 'ethylhexyl triazone', 'dibutyl adipate', 'glyceryl stearate citrate', 'hydrogenated coco-glycerides', 'myristyl myristate', 'dicaprylyl carbonate', 'diethylamino hydroxybenzoyl hexyl benzoate', 'phenylbenzimidazole sulfonic acid', 'diethylhexyl butamido triazone', 'hydrogenated rapeseed oil', 'copernicia cerifera cera', 'glycerin', 'glycyrrhetinic acid', 'glycyrrhiza inflata root extract', 'tocopherol', 'xanthan gum', 'c18-38 alkyl hydroxystearoyl stearate', 'cetyl palmitate', 'silica dimethyl silylate', 'sodium hydroxide', 'caprylyl glycol', 'hydroxyacetophenone', 'trisodium edta', 'phenoxyethanol']","['ácido fenilbenzimidazol sulfónico', 'capriloil glicol', 'edta trisódico', 'bemotrizinol', 'alcohol denaturado', 'benzoato de alquilo C12-15', 'miristato de miristilo', 'fenoxietanol', 'hidróxido de sodio', 'adipato de dibutilo', 'cera de copernicia cerifera', 'triazona de etilhexilo', 'coco-glicéridos hidrogenados', 'estearato de hidroxiestearoil alquilo C18-38', 'palmitato de cetilo', 'tocoferol', 'fosfato de distarch', 'ácido glicirretínico', 'silicato dimetil siliar', 'extracto de raíz de glycyrrhiza inflata', 'butamidotriazona dietilhexílica', 'carbonato de dicaprililo', 'aceite de semilla de colza hidrogenado', 'goma xantana', 'glicerina', 'agua', 'hexil benzoato de diethylamino hidroxybenzoyl', 'avobenzona', 'citrato de estearato de glicerilo', 'hidroxiacetofenona', 'butilenglicol']",P0134
crema uriage roseliane anti-rojeces spf 50+,s/ 99.90,"['disimula las rojeces', 'hidratación duradera', 'protección solar', 'nsoc04168-21co']","vitamina e, ceramidas, agua termal de uriage, filtros uva - uvb",,evitar el contacto con los ojos.,uriage,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/076986L.jpg,,https://www.mifarma.com.pe/producto/crema-uriage-roseliane-anti-rojeces-spf-50/076986,False,False,True,"['vitamina e', 'ceramidas', 'agua termal de uriage', 'filtros uva - uvb']","['tocoferol', 'agua', 'ceramida']",P0135
sérum uriage depiderm potenciador de luminosidad anti-manchas,s/ 149.90,"['reduce manchas', 'unifica la piel', 'ilumina la piel', 'nsoc42428-19pe']","mela technology, 20% complejo vitamina c, niacinamida",,evitar el contacto con los ojos,uriage,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/076646L.jpg,,https://www.mifarma.com.pe/producto/serum-uriage-depiderm-potenciador-anti-manchas/076646,False,True,False,"['mela technology', 'complejo vitamina c', 'niacinamida']","['niacinamida', 'vitamina c']",P0136
limpiador control imperfecciones cerave 236 ml,s/ 68.90,"['', 'para piel con tendencia a las imperfecciones', 'limpiador con textura en gel a espuma', 'ceramidas: ayudan a restaurar y mantener la barrera protectora de la piel', 'ácido salicílico: desobstruye poros y trata imperfecciones', 'arcilla purificante: reduce la oleosidad sin resecar', 'niacinamida: calma la piel', 'no reseca, no comedogénico, sin aceites ni fragancias', 'desarrollado con dermatólogos', 'nsoc51870-21pe']","ceramidas 1, 3, 6-ii, acidos glicólicos, láctico","mojar el rostro, aplicar el producto hasta hacer espuma. masajear sobre el rostro, evitando los ojos. enjaguar bien.la sensibilidad al sol puede aumentar al utilizar el producto. recomendamos aplicar mínimo fps30, durante el día.","evitar el contacto de ojos. en caso contacto con los ojos, aclarar abundantemente con agua.",cerave,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/067376L.jpg,limpiador control imperfecciones cerave para rostro - frasco 236 ml con revolucionario sistema multivesicular que ayuda a lucir una piel humectada.,https://www.mifarma.com.pe/producto/limpiador-control-imperfecciones-cerave-rostro/067376,True,True,False,"['ceramidas 1', '3', '6-ii', 'acidos glicólicos', 'láctico']","['ácido glicólico', 'ceramida', 'ácido láctico']",P0137
