title,price,info,composition,usage,precautions,brand,image,description,url
Loción Anticaída ISDIN Lambdapil 125ml,S/ 149.90,"['Loción anticaída', 'Para mujeres y hombres', 'Ayuda a detener la pérdida del cabello', 'Sin irritación', '125 ml', 'NSOC29791-17PE']","Procapil, Óxido de Diaminopirimidina,Biotina,Adenosina, Ginkgo Biloba",Usar el producto de la siguiente manera:,Uso externo. Evite el contacto con los ojos y mucosas. En caso de contacto con los ojos lavar con abundante agua. Mantener fuera del alcance de los niños. Probado dermatológicamente.,ISDIN,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/016795L.jpg,Loción Anticaída ISDIN Lambdapil contiene un conjunto de ingredientes que favorecen el proceso fisiológico de crecimiento del cabello.,https://inkafarma.pe/producto/locion-anticaida-isdin-lambdapil-125ml/016795
ISDIN isdinceutics K-Ox Eyes Reductor de Bolsas y Ojeras 15ml,S/ 209.90,"['Reduce bolsas y ojeras', 'Aclara el color de las ojeras', 'Restaura la elasticidad de la piel', 'Registro Sanitario NSOC31354-17PE']",,Usar el producto de la siguiente manera:,Producto de uso externo. Evitar el contacto con los ojos y mucosas. Mantener fuera del alcance de los niños.,ISDIN,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/032678L.jpg,Reduce las bolsas y aclara el color de tus ojeras con Isdinceutics K-Ox Eyes reductor de bolsas y ojeras de ISDIN gracias a su fórmula que favorece la elasticidad de la piel.,https://inkafarma.pe/producto/isdinceutics-k-ox-eyex-15ml/032678
Lactibón pH 3.5 Loción 120ml,S/ 32.80,"['Limpiador suave y restaurador del manto ácido.', 'Registro Sanitario: NSC1997CO5094']",,,"Precauciones: Para uso externo únicamente. Manténgase fuera del alcance de los niños. Si observa alguna reacción desfavorable, suspenda su uso y consulte al médico. Este es un producto irritante ocular, por tanto, evitar el contacto con los ojos. Si esto sucede, enjuagar con abundante agua fresca.",LACTIBÓN,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/900034L.jpg,"Lactibón pH 3.5 Loción, es un limpiador suave para uso diario en la limpieza de la piel delicada, en la cual el empleo del jabón está contraindicado",https://inkafarma.pe/producto/lactibon-ph-3-5-locion/900034
Bioderma Sebium Kerato+ Anti-Imperfecciones,S/ 113.90,"['Anti-imperfecciones: reduce las marcas existentes y previene la formación de otras nuevas', 'Alta tolerancia', '8 horas de hidratación', 'No reseca la piel..', 'NSOC59787-23PE']","AQUA/WATER/EAU,DI-C12-13 ALKYL MALATE,PROPANEDIOL,PROPYLHEPTYL CAPRYLATE,GLYCERIN,SALICYLIC ACID,SODIUM POLYACRYLOYLDIMETHYL TAURATE,ARACHIDYL ALCOHOL,DIMETHICONE,CETEARYL ALCOHOL,BEHENYL ALCOHOL, COCO-GLUCOSIDE,ARACHIDYL GLUCOSIDE,SODIUM HYDROXIDE, SODIUM CITRATE ,CHONDRUS CRISPUS EXTRACT ,MANNITOL ,PROPYL GALLATE ,XYLITOL, RHAMNOSE ,SODIUM METABISULFITE, TOCOPHEROL, FRAGRANCE (PARFUM).","Aplicar por la mañana y/o por la noche sobre la piel limpia y seca. Puede aplicarse en todo el rostro o solo en las zonas problemáticas. Debe utilizarse en cuanto se perciben las primeras sensaciones de la aparición de granos. En caso de exposición al sol, aplicar una protección solar adecuada.","Uso para adolescentes, jóvenes y adultos. En caso de alguna reacción alergica. Consulte con su médico.",BIODERMA,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/068473L.jpg,"Bioderma Sebium Kerato+ Anti-imperfecciones Gel Crema. Es eficaz para reducir las imperfecciones como granos, puntos negros y las marcas de acné visibles.",https://inkafarma.pe/producto/gel-crema-bioderma-sebium-kerato-30-ml/068473
Bioderma Aceite Atoderm Huile de Douche 1000ml,S/ 174.90,"['24 horas de hidratación y confort', 'Vitamina PP, biolipidos de origen natural y glicerina calma', 'Purifica y repone los lípidos', 'NSOC85587-18CO']",,Usar el producto de la siguiente manera:,"Aplicar sobre la 
piel sana. Adecuado desde el nacimiento, excluidos los bebés prematuros.",BIODERMA,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/032700L.jpg,Limpieza diaria y cuidado para tu piel gracias a Bioderma Aceite Atoderm Huile de Douche. Disfruta de una hidratación durante 24 horas y bienestar inmediato desde la ducha.,https://inkafarma.pe/producto/aceite-bioderma-atoderm-huile-de-douche-1000ml/032700
Fotoprotector Isdin Hydro Oil FPS 30 200ml,S/ 114.90,"['Protección solar de amplio espectro', 'Loción bifásica de doble acción', 'Resistente al agua', 'Rápida Absorción', 'NSOC39300-19PE']",,"Mezclar 5 segundos, asegúrese de que el producto se ha mezclado correctamente antes de aplicar. Aplicar generosamente sobre la piel seca, media hora antes de la exposición solar. Reaplicar cada 2 horas y tras transpirar, nadar, bañarse, secarse con toalla y durante la exposición al sol. Al reducir esta cantidad o no agitar el producto lo suficiente, se reduce el factor de protección.",Evitar el contacto con ojos y mucosas. Mantener el producto fuera del alcance de los niños. Evitar vaporizar sobre el rostro. No pulverizar cerca de los ojos ni sobre piel irritada o dañada.,ISDIN,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/027933L.jpg,"Fotoprotector Isdin Hydro Oil FPS 30 te protege de los rayos UVA/UVB , también broncea gracias a su Pro-Melanin Technology.",https://inkafarma.pe/producto/fotoprotector-isdin-hydro-oil-spf-30/027933
Protector Solar Sun Care Martiderm Spf 50+,S/ 102.50,"['Protección de amplio espectro\xa0(UVA,UVB, IR y luz azul)', 'NSOC54572-22PE']",Filtros solares UVA y UVB. Extracto de cacao. Extracto de achicoria,"Aplicar de forma generosa en cara cuello y escote 30 minutos antes de la exposición solar y reaplicar con  frecuencia, especialmente después de sudar, bañarse o secarse.",Uso tópico. Evitar contacto con ojos y mucosas. La aplicación de menos cantidad de fotoprotector conduce a una reducción significativa de la protección. Se recomienda mantener a los bebés y niños pequeños fuera de la luz solar directa. Evite la exposición prolongada al sol durante las horas de mayor intensidad.,MARTIDERM,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/072140L.jpg,Protector Solar Sun Care Martiderm Spf 50+ Active Fluid. Protege la piel de los rayos UV y previene el fotoenvejecimiento. Ideal para uso diario.,https://inkafarma.pe/producto/protector-solar-sun-care-martiderm-spf-50-active/072140
Protector Solar La Roche Posay Anthelios UVMune 400,S/ 121.90,"['Alta protección UV.', 'Textura ultra ligera, acabado no graso.', 'Resistente al agua, sudor y a la arena.', 'Piel sensible.', 'NSOC-10516-21CO']","MEXORYL 400: Filtro de protección solar incluso para los rayos UV más insidiosos (380-400nm).  TECNOLOGÍA NETLOCK: Polímero inteligente que garantiza una protección ultra resistente.XL- PROTECT: Alta protección para pieles sensibles.AGUA TERMAL DE LA ROCHE POSAY: Agua prebiótica, calma y reduce irritaciones de la piel.","Aplique abundantemente el producto justo antes de exponerse al sol. Distribuir uniformemente en todo el rostro, cuello y escote. Aplicar 30 minutos antes de la exposición solar y re aplicar cada dos horas para mantener la alta protección. Renueve frecuente y generosamente la aplicación para mantener la protección, sobre todo después de nadar, sudar o secarse con una toalla.","Advertencias y Precauciones: La sobreexposición al sol es un peligro para la salud. No permanezca demasiado tiempo al sol, incluso si usted utiliza un producto de protección solar, ya que no lo protege al 100% ni contra la insolación. Niños y bebés: no se recomienda la exposición directamente al sol. Para menores de 6 meses, consultar al médico.",LA ROCHE-POSAY,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/037124L.jpg,Protector Solar La Roche Posay Anthelios UVMune 400 Fluid FPS 50 PROTEGE frente a los rayos UV más insidiosos: ultra largos UVA.,https://inkafarma.pe/producto/protectorsolar-anthelios-uvmune-400-spf50-frasco/037124
Heliocare Compacto Oil-Free Brown,S/ 114.90,"['Cuidado de la piel', 'NSOC29983-06PE']",,,"Uso Externo. Evita el contacto directo con ojos, Evitar la exposición prolongada al sol durante las horas de mas intensidad.",HELIOCARE,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/015579L.jpg,"Heliocare Compacto Oil-Free Brown. Fotoprotección alta, protege y maquilla en un solo gesto, acabado mate y ligero. Fórmula oil free.",https://inkafarma.pe/producto/heliocare-compacto-oil-free-brown/015579
CeraVe Crema SA Smoothing Anti Rugosidades 340g,S/ 113.90,"['Reduce la aparición de líneas finas y arrugas.', 'Mejora la textura y la luminosidad de la piel.', 'Protección solar de amplio espectro FPS 30.', 'Tecnología MVE: Hidratación de 24 horas.', 'Retinol encapsulado: Exfoliación suave y mejora los signos visibles del envejecimiento.', 'Ceramidas: Ayudan a restaurar y mantener la barrera natural de la piel.', 'Ácido hialurónico: Ayuda a retener la hidratación natural de la piel.', 'NSOC42869-19PE']","0,5% Ácido Salicílico + Urea 10% + LHA + Ceramida 1,3, 6-II, + Niacinamida.","Aplicar generosamente con la frecuencia que necesite, sobre la piel del cuerpo limpia y seca, realizando un suave masaje hasta su completa absorción.","Si observa alguna reacción desfavorable suspenda su uso, en caso de que persista consulte a su médico.",CERAVE,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/029884L.jpg,"CeraVe Smoothing, crema que hidrata, alisa y suaviza piel seca, dispareja o rugosa, mejorando gradualmente la piel gracias al ácido salicílico y la úrea",https://inkafarma.pe/producto/crema-alisadora-cerave-smoothing-anti-rugosidades/029884
La Roche Posay Mela B3 Crema Hidratante,S/ 174.90,"['Reducción de hasta un 31 % en las patas de gallo.', 'Ideal para todo tipo de piel', 'Un 27 % menos de hinchazón debajo de los ojos.', 'Corrección integral de 360°.', 'Contorno de ojos más joven y revitalizado.', 'NSOC27547-23CO']","7,5% Proxylane, péptidos procolágeno al 5%, Niacinamida al 4%, 1,5% de vitamina Cg",Aplicar en el contorno de ojos por la mañana y por la noche.,Mantener fuera del alcance de los niños.,LA ROCHE-POSAY,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/072312L.jpg,Crema Hidratante Anti-manchas La Roche Posay Mela B3. Diseñado para abordar los cinco signos del envejecimiento de la piel en el área ocular.,https://inkafarma.pe/producto/crema-hidratante-anti-manchas-la-roche-posay-melab/072312
Serum Anti-Pigment Ultra Light 50ml,S/ 174.90,"['Sérum anti-manchas de textura ultra-ligera', 'Reduce las manchas de hiperpigmentación y previene su reaparición', 'Resultados visibles a partir de 2 semanas', 'Sérum de doble acción con Thiamidol y ácido hialurónico', 'NSOC11197-21CO']","Isobutylamido Thiazolyl Resorcinol, Aqua, Glycerin, Alcohol Denat, Cetyl Alcohol, Dibutyl Adipate, Caprylic-Capric-Triglyceride, Dicaprylyl Carbonate, Propylheptyl Caprylate, Sodium Hyaluronate, Tocopherol, Sodium Stearoyl Glutamate, Dimethicone, Carbomer, Phenoxyethanol, Ethylhexylglycerin, Trisodium EDTA, Sodium Hydroxide, Sodium Chloride, Parfum.",Usar el producto de la siguiente manera:,,EUCERIN,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/038409L.jpg,"Serum Anti-Pigment Ultra Light,  ayuda a reducir las manchas de pigmentación. Previene la aparición de nuevas manchas. Con ácido hialurónico.",https://inkafarma.pe/producto/serum-antimanchas-eucerin-para-piel-grasa/038409
Crema Facial Reparadora Avène Cicalfate,S/ 75.80,[],,"Limpiar el rostro. Luego aplicar en el área de rostro, luego aplique un masaje de forma circular hasta su completa absorción.",Producto para uso externo. Evitar el contacto directo con los ojos. Mantener fuera del alcance de los niños.,AVÈNE,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/421325L.jpg,"Crema Facial Reparadora Avène Cicalfate, alivia la irritación y promueve la regeneración de la piel. Ideal para pieles sensibles e irritadas.",https://inkafarma.pe/producto/crema-facial-reparadora-avene-cicalfate/421325
Fotoprotector La Roche Posay Anthelios Age Correct,S/ 139.90,"['Fotocorrector en gelcrema, no graso.', 'Ayuda a prevenir y corregir los signos del foto envejecimiento.', 'Protege de la luz visible o la luz azul.', 'Apto para pieles maduras.', 'NSOC02681-20CO']","Nueva tecnolgía Cellox B3, Niacinamida, ácido hialurónico fragmentado, phe - resorcinol, L.H.A","Aplique abundantemente el producto justo antes de exponerse al sol. Distribuir uniformemente en todo el rostro, cuello y escote. Aplicar 30 minutos antes de la exposición solar y re aplicar cada dos horas para mantener la alta protección. Renueve frecuente y generosamente la aplicación para mantener la protección, sobre todo después de nadar, sudar o secarse con una toalla.","Advertencias y Precauciones: La sobreexposición al sol es un peligro para la salud. No permanezca demasiado tiempo al sol, incluso si usted utiliza un producto de protección solar, ya que no lo protege al 100% ni contra la insolación. Niños y bebés: no se recomienda la exposición directamente al sol. Para menores de 6 meses, consultar al médico.",LA ROCHE-POSAY,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/033998L.jpg,Fotoprotector La Roche Posay Anthelios Age Correct FPS 50 ayuda a proteger y corregir los signos del envejecimiento por la exposición diaria a los rayos UV.,https://inkafarma.pe/producto/fotoprotector-la-roche-posay-anthelios-age-correct/033998
Bioderma Gel de Limpieza Moussant Sebium 200ml,S/ 95.90,"['Cuidado de la piel', 'NSOC15273-13PE']",,,Evitar el contacto directo con los ojos.,BIODERMA,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/420573L.jpg,"Gel de limpieza Bioderma Moussant Sebium para pieles mixtas a grasas, limpia delicada y suavemente, previniendo la aparición de imperfecciones.",https://inkafarma.pe/producto/gel-de-limpieza-moussant-sebium-bioderma/420573
Bloqueador Solar Ultra Block SPF 100 Non Sun,S/ 49.90,"['Amplio espectro UVA / UVB.', 'Hipoalergénico y dermatológicamente probado. Fotoestable', 'Libre de parabenos.', 'NSOC41053-19PE']","Acrylates/Vinyl Isodecanoate Crosspolymer, Cetearyl alcohol (and) dicetyl phosphate (and) ceteth-10 phosphate, C12-C15 alkyl benzoate, Isopropyl palmitate, Ethylhexyl methoxycinnate, Octocrylene, Ethylhexyl triazone, Ethylhexyl salicylate, Stearic acid, Diethylamino hydroxybenzoyl hexyl benzoate, VP/eicosene copolymer, Titanium Dioxide (and) hydrated silica (and) dimethicone/methicone copolymer (and) aluminum hydroxide, Ciclopentasiloxane (and) cyclohexasiloxane, Tocopheryl acetate, Disodium EDTA, Propylene glicol, Xanthan gum, Triethanolamine, Phenylbenzimidazole sulfonic acid, Dimethicone, Chlorphenesin, Cyclopentasiloxane (and) dimethicone crosspolymer, Argania Spinosa Kernel oil (and) Tocopheryl acetate (and) Bisabolol, Fragrance, Aqua.",Usar el producto de la siguiente manera:,"Solo para uso externo. Si se presenta alguna reacción adversa, suspenda su uso y consulte a su médico. Evite el contacto con los ojos. Si esto ocurre, enjuagar con abundante agua. Mantener fuera del alcance de los niños.",NONSUN,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/028871L.jpg,"Bloqueador Solar Ultra Block SPF 100 Non Sun, resiste el sudor y protege tu piel, evitando los daños producidos por los rayos UVA/UVB.",https://inkafarma.pe/producto/bloqueador-solar-ultra-block-spf-100-nonsun-tubo/028871
Bioderma Photoderm Cover SPF 50+ Light Colour,S/ 122.90,"['Protección', 'NSOC46350-20PE']",,Usar el producto de la siguiente manera:,Aplicar en adultos y piel sana.,BIODERMA,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/033156L.jpg,"Protector Solar Bioderma Photoderm Cover SPF 50+ Light Colour brinda protección solar y cuidado de la piel, gracias a su fórmula mineral transpirable.",https://inkafarma.pe/producto/photoderm-cover-touch-bioderma-light-colour-40-g/033156
Fotoprotector Isdin Fusion Water Magic Repair - Inkafarma,S/ 139.90,"['Hidrata intensamente', 'Revierte', 'Repara', 'Protege', 'NSOC62055-23PE']","Day Repairsomes, Lipopéptido Q10, Ácido Hialurónico","Aplicar generosamente Fusion Water MAGIC Repair SPF 50 sobre la piel limpia y seca media hora antes de la exposición solar y como último paso de tu rutina, antes del maquillaje.",Uso externo. Mantener el producto fuera del alcance de los niños. Evitar el contacto con ojos y mucosas.,ISDIN,,,https://inkafarma.pe/producto/fotoprotector-isdin-fusion-water-magic-repair/077779
Eucerin Hyaluron Filler Contorno de Ojos Antiarrugas 15ml,S/ 149.90,"['Anti-arrugas y cuidado para el contorno de ojos', 'FPS 15', 'Con bioactivo Glicina-Saponina y ácido hialurónico', 'NSOC37998-10CO']",,Usar el producto de la siguiente manera:,Almacenar en un lugar fresco.,EUCERIN,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/003846L.jpg,Crema antiarrugas contorno de ojos Eucerin Hyaluron Filler. Con fórmula 3x Effect que cuida los ojos con FPS15 y protección UVA para actuar y tratar arrugas.,https://inkafarma.pe/producto/crema-para-contorno-de-ojos-eucerin-hyaluron-fille/003846
Agua Micelar Bioderma Sébium H2O 500ml,S/ 138.60,"['Cuidado facial', 'NSOC03288-10PE']",,Humedecer un algodón con Sébium Solución Micelar. Limpiar y/o desmaquillar cara y ojos con suavidad. Repetir la aplicación hasta que el algodón esté,No aplicar sobre la piel lastimada o irritada. Si hay contacto con los ojos enjuagar con abúndate agua. Mantener fuera de alcance de los niños. Producto de uso externo.,BIODERMA,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/025239L.jpg,"Agua Micelar Bioderma Sébium H2O para Pieles Mixtas a Grasas. Ayuda a purificar, limpiar y desmaquillar sin resecar tú piel.",https://inkafarma.pe/producto/solucion-micelar-bioderma-sebium-h2o-para-pieles-m/025239
